         455364325 function calls (455357937 primitive calls) in 1357.263 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 formatters.py:397(lookup_by_type)
      3/1    0.000    0.000    0.000    0.000 widget.py:688(_handle_displayed)
        5    0.000    0.000    0.000    0.000 trait_types.py:135(validate)
        1    0.000    0.000    0.000    0.000 os.py:664(__getitem__)
        1    0.000    0.000    0.000    0.000 warnings.py:398(__init__)
        1    0.000    0.000    0.001    0.001 display.py:79(publish_display_data)
        9    0.000    0.000    0.000    0.000 formatters.py:550(_in_deferred_types)
        6    0.000    0.000    0.000    0.000 iostream.py:300(_is_master_process)
        1    0.000    0.000    0.001    0.001 zmqshell.py:77(_flush_streams)
        4    0.000    0.000    0.001    0.000 widget_description.py:26(_repr_keys)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
       51    0.000    0.000    0.000    0.000 traitlets.py:396(instance_init)
       10    0.000    0.000    0.000    0.000 configurable.py:426(initialized)
        1    0.000    0.000    0.000    0.000 {built-in method fcntl.ioctl}
        1    0.000    0.000    0.004    0.004 formatters.py:903(__call__)
        8    0.000    0.000    0.000    0.000 valuewidget.py:22(_repr_keys)
       24    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
      6/1    0.000    0.000    0.002    0.002 {built-in method builtins.repr}
        4    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 threading.py:242(__exit__)
        2    0.000    0.000    0.000    0.000 threading.py:498(__init__)
        1    0.000    0.000    0.004    0.004 widget.py:702(_ipython_display_)
        1    0.000    0.000    0.000    0.000 widget_box.py:67(_fire_children_displayed)
        1    0.000    0.000    0.001    0.001 _tqdm_notebook.py:218(close)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        2    0.000    0.000    0.000    0.000 threading.py:239(__enter__)
        3    0.000    0.000    0.000    0.000 traitlets.py:1299(_register_validator)
       16    0.000    0.000    0.000    0.000 loader.py:165(_ensure_subconfig)
        1    0.000    0.000    0.005    0.005 widget_box.py:62(__init__)
        1    0.000    0.000    0.007    0.007 widget_int.py:52(__init__)
        2    0.000    0.000    0.000    0.000 _tqdm.py:427(<genexpr>)
        2    0.000    0.000    0.000    0.000 _tqdm.py:897(__hash__)
       27    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        1    0.000    0.000    0.000    0.000 os.py:742(encode)
        3    0.000    0.000    0.000    0.000 traitlets.py:932(instance_init)
       10    0.000    0.000    0.000    0.000 configurable.py:381(instance)
        1    0.000    0.000    0.000    0.000 dir2.py:54(get_real_method)
        1    0.000    0.000    0.004    0.004 formatters.py:89(format)
        1    0.000    0.000    0.004    0.004 formatters.py:220(catch_format_error)
        1    0.000    0.000    0.000    0.000 formatters.py:374(lookup)
        1    0.000    0.000    0.000    0.000 zmqshell.py:87(_hooks)
        1    0.000    0.000    0.000    0.000 widget.py:196(register_callback)
        8    0.000    0.000    0.000    0.000 widget.py:312(_call_widget_constructed)
        1    0.000    0.000    0.007    0.007 widget_string.py:28(__init__)
       24    0.000    0.000    0.000    0.000 {function Config.__contains__ at 0x10893ac80}
       24    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:106(remove)
        2    0.000    0.000    0.000    0.000 threading.py:248(_release_save)
        1    0.000    0.000    0.000    0.000 linecache.py:15(getline)
        8    0.000    0.000    0.000    0.000 traitlets.py:2023(validate)
        1    0.000    0.000    0.000    0.000 inspect.py:73(isclass)
        1    0.000    0.000    0.000    0.000 displaypub.py:38(_validate_data)
      3/1    0.000    0.000    0.000    0.000 widget.py:180(__call__)
        1    0.000    0.000    0.007    0.007 widget_int.py:72(__init__)
        1    0.000    0.000    0.007    0.007 widget_int.py:84(__init__)
        1    0.000    0.000    0.000    0.000 _tqdm.py:1094(fp_write)
        1    0.000    0.000    0.000    0.000 _utils.py:156(_supports_unicode)
        1    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:67(__len__)
        1    0.000    0.000    0.000    0.000 warnings.py:85(_showwarnmsg)
        2    0.000    0.000    0.000    0.000 threading.py:251(_acquire_restore)
        1    0.000    0.000    0.000    0.000 linecache.py:37(getlines)
        9    0.000    0.000    0.000    0.000 traitlets.py:1083(compress)
        1    0.000    0.000    0.000    0.000 pretty.py:311(_get_mro)
        1    0.000    0.000    0.000    0.000 formatters.py:274(_get_type)
        1    0.000    0.000    0.000    0.000 formatters.py:359(_check_return)
        1    0.000    0.000    0.004    0.004 <decorator-gen-11>:1(__call__)
        1    0.000    0.000    0.000    0.000 jsonutil.py:49(encode_images)
        1    0.000    0.000    0.000    0.000 widget.py:33(<listcomp>)
        1    0.000    0.000    0.000    0.000 widget.py:567(on_displayed)
        2    0.000    0.000    0.000    0.000 _tqdm.py:893(_comparable)
        1    0.000    0.000    0.000    0.000 _monitor.py:95(report)
        1    0.000    0.000    0.000    0.000 _utils.py:129(__eq__)
        1    0.000    0.000    0.000    0.000 _utils.py:142(_is_utf)
        1    0.000    0.000    0.000    0.000 _utils.py:163(_environ_cols_wrapper)
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _imp.lock_held}
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 warnings.py:106(_formatwarnmsg)
        2    0.000    0.000    0.000    0.000 threading.py:254(_is_owned)
        4    0.000    0.000    0.000    0.000 py3compat.py:12(no_code)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
